"subject" "activity" "tBodyAccmeanX" "tBodyAccmeanY" "tBodyAccmeanZ" "tBodyAccstdX" "tBodyAccstdY" "tBodyAccstdZ" "tGravityAccmeanX" "tGravityAccmeanY" "tGravityAccmeanZ" "tGravityAccstdX" "tGravityAccstdY" "tGravityAccstdZ" "tBodyAccJerkmeanX" "tBodyAccJerkmeanY" "tBodyAccJerkmeanZ" "tBodyAccJerkstdX" "tBodyAccJerkstdY" "tBodyAccJerkstdZ" "tBodyGyromeanX" "tBodyGyromeanY" "tBodyGyromeanZ" "tBodyGyrostdX" "tBodyGyrostdY" "tBodyGyrostdZ" "tBodyGyroJerkmeanX" "tBodyGyroJerkmeanY" "tBodyGyroJerkmeanZ" "tBodyGyroJerkstdX" "tBodyGyroJerkstdY" "tBodyGyroJerkstdZ" "tBodyAccMagmean" "tBodyAccMagstd" "tGravityAccMagmean" "tGravityAccMagstd" "tBodyAccJerkMagmean" "tBodyAccJerkMagstd" "tBodyGyroMagmean" "tBodyGyroMagstd" "tBodyGyroJerkMagmean" "tBodyGyroJerkMagstd" "fBodyAccmeanX" "fBodyAccmeanY" "fBodyAccmeanZ" "fBodyAccstdX" "fBodyAccstdY" "fBodyAccstdZ" "fBodyAccJerkmeanX" "fBodyAccJerkmeanY" "fBodyAccJerkmeanZ" "fBodyAccJerkstdX" "fBodyAccJerkstdY" "fBodyAccJerkstdZ" "fBodyGyromeanX" "fBodyGyromeanY" "fBodyGyromeanZ" "fBodyGyrostdX" "fBodyGyrostdY" "fBodyGyrostdZ" "fBodyAccMagmean" "fBodyAccMagstd" "fBodyBodyAccJerkMagmean" "fBodyBodyAccJerkMagstd" "fBodyBodyGyroMagmean" "fBodyBodyGyroMagstd" "fBodyBodyGyroJerkMagmean" "fBodyBodyGyroJerkMagstd"
16 "WALKING_DOWNSTAIRS" 0.276740878387097 -0.0175094404629032 -0.112923505887097 -0.986514541290323 -0.958600062419355 -0.949683911451613 0.89919500016129 -0.1541482425 -0.113705248709677 -0.985809217580645 -0.985183960806452 -0.95866782483871 0.0757279497096774 0.0100616627056452 -0.00452024973520968 -0.983532955806452 -0.971875791290323 -0.979006137580645 -0.031449594183871 -0.0703875602717742 0.083860094016129 -0.950033412419355 -0.959422190645161 -0.963937419032258 -0.0993923207258064 -0.0397106197887097 -0.0561499135 -0.975266625483871 -0.976914124193548 -0.982197661129032 -0.965040927419355 -0.960124285322581 -0.965040927419355 -0.960124285322581 -0.979946895 -0.976112787741935 -0.948652064354839 -0.932291204354839 -0.979385310645161 -0.974884575806452 -0.98470213483871 -0.961667976129032 -0.959543501612903 -0.987447057258064 -0.958936824677419 -0.947762212580645 -0.983976352903226 -0.972216810322581 -0.975929561290323 -0.984572794193548 -0.973584433387097 -0.980682855967742 -0.954731945967742 -0.962317173387097 -0.968283227258064 -0.949870882419355 -0.95817771516129 -0.966163025 -0.964517079032258 -0.963326043064516 -0.975845063225806 -0.975521031129032 -0.951394015967742 -0.932986909516129 -0.975524485967742 -0.97563799983871
16 "SITTING" 0.273211884237288 -0.0183618711932203 -0.113382994084746 -0.313521773389831 -0.119020586510678 0.164220685383051 0.939809688644068 -0.16176137 -0.160763360338983 -0.977230903898305 -0.966550706949153 -0.932981341864407 0.0987319085964407 0.0148955926864407 -0.00190810641525424 -0.229328122305085 -0.0805017337711864 -0.0293115056033898 -0.0631156870355932 -0.0640197920966102 0.10770045065339 -0.494322648644068 0.25945722920339 -0.209634887972881 -0.0578128239067797 -0.0516704755661017 -0.0903002524369492 -0.363969434576271 0.295945926186441 -0.374456768135593 -0.0988770198220339 -0.209989354570847 -0.0988770198220339 -0.209989354570847 -0.0670819655881356 -0.0268194363050847 -0.0120968259523729 0.163346451623729 0.0115305410508475 0.250173204117966 -0.275404187920339 -0.0724367317966102 0.0814081078542373 -0.329807279830508 -0.202524061966102 0.1161434407 -0.290410454881356 -0.155488720747458 -0.0572021324745763 -0.235172990305085 -0.0609753095355932 -0.00623647528983051 -0.337619203050847 0.195569461920339 -0.194970369294915 -0.545051691694915 0.286581518449153 -0.287820868152542 -0.0942606311677966 -0.407577515762712 -0.0180705701559322 -0.0457372334118644 0.185078207383051 -0.061476584759322 0.146618569064407 0.287834616098305
16 "STANDING" 0.289897411148148 -0.0162111457238889 -0.0988123712574074 0.0441392843425926 0.10825903416963 0.229898742944444 0.923711401296296 -0.110028841648148 -0.153671532259259 -0.950790837407407 -0.93901254962963 -0.905888257592593 0.0578010605648148 0.0375005150740741 -0.000982717101851849 0.198947061775926 -0.0883301225796296 0.0310157077775926 -0.0578230190203704 -0.0853077464277778 0.0953602497222222 -0.416133032777778 0.213825552277778 -0.208702488240741 -0.117725824412963 -0.0352891614740741 -0.0293255016148148 -0.32301569962963 0.146650121972222 -0.36786963962963 0.127211137694444 0.230363964351852 0.127211137694444 0.230363964351852 0.112982475627778 0.292087200087037 0.0390915481555556 0.0539972903222222 -0.0463117766203704 0.0594908483888889 0.205428216353704 0.0959432893981482 0.280518877574074 -0.0282962478037037 0.0432283686975926 0.0947940973814815 0.201542909494444 -0.0724504562777778 0.157775692377778 0.0819587190574074 -0.177697841296296 -0.09851956305 -0.214730713222222 0.328817010088889 -0.141266888477778 -0.482598325037037 0.12605231802963 -0.305896699222222 0.364829993351852 -0.0453930349148148 0.335009724333333 0.2244805035 0.150825734842593 -0.218930425944444 0.0746754643666667 -0.0398573780185185
16 "LAYING" 0.249995171031373 -0.0323844029237255 -0.126890616782353 -0.243887818513725 0.0448435785868627 0.10080118935098 0.843438810196078 -0.214481808235294 -0.35593445 -0.933344481568627 -0.910474557058824 -0.902065910392157 0.0723649984647059 0.039986286827451 0.0159234167843137 -0.365398622764706 -0.328225031 -0.408094020392157 0.0957940245941176 -0.111564389137255 -0.0325557522333333 -0.550664576666667 -0.293681861176471 -0.0317301153392157 -0.109913094117647 -0.0523943787039216 -0.0924998531372549 -0.548318881568627 -0.493514122352941 -0.543765425882353 -0.0117536873784314 -0.271893714117647 -0.0117536873784314 -0.271893714117647 -0.311143885098039 -0.362708849411765 -0.156527148792745 -0.366732989313725 -0.504367150588235 -0.551275188627451 -0.272605689568627 -0.0769773944803922 -0.070577489272549 -0.234309548019608 0.0380597405498039 0.104508755759412 -0.365642513176471 -0.326236287627451 -0.346605238039216 -0.424877553333333 -0.380894442941176 -0.46895638372549 -0.430239229235294 -0.290447408901961 -0.163001294113725 -0.590430783921569 -0.301619977058824 -0.0822521122215686 -0.231382662235294 -0.410047643333333 -0.302968064764706 -0.454324844901961 -0.380388292223529 -0.470491576431373 -0.51871565 -0.632659461568627
17 "WALKING" 0.250791828613699 -0.0188943663671233 -0.100428830260274 -0.909116474109589 -0.691770680561644 -0.717262004013699 -0.461102531369863 0.620658919917808 0.526353818315068 -0.829554947808219 -0.643578361424658 -0.610161166287671 0.0879071687671233 0.0284619311524658 -0.0307179435315068 -0.973323412328767 -0.945687169726027 -0.96783552630137 0.00372723459589041 -0.0716401726150685 0.139718671465753 -0.889769639726027 -0.936630803287671 -0.91092799 -0.101646999342466 -0.0426718870280822 -0.0596922147205479 -0.957381145068493 -0.971564323013699 -0.974242254520548 -0.56047777609589 -0.649254767945205 -0.56047777609589 -0.649254767945205 -0.962161355890411 -0.961931605342466 -0.809688545342466 -0.856017369726027 -0.969783262465753 -0.96830952260274 -0.929147371232877 -0.78494581909589 -0.816197953561644 -0.902547712465753 -0.67238425569863 -0.694100368012329 -0.972859085753425 -0.946802003561644 -0.962632674520548 -0.976423984657534 -0.948414293561644 -0.971885370136986 -0.890517539315068 -0.946259639315069 -0.924536860547945 -0.891308069041096 -0.932293334794521 -0.915467504246575 -0.774481943616438 -0.651353241643836 -0.96008314739726 -0.963601212876712 -0.910126993561644 -0.850661340684931 -0.96825160890411 -0.970457947534247
17 "WALKING_UPSTAIRS" 0.278541482461538 -0.0147696808030769 -0.109160440476923 -0.991892828615385 -0.947457617061538 -0.965139552153846 0.865686078153846 0.208287142261538 0.167140956385077 -0.988879980615385 -0.963415016923077 -0.969459982461538 0.0752087009912308 0.00485415893230769 0.00210760835861538 -0.992278621692308 -0.982870991692308 -0.988433153384615 -0.0352052091230769 -0.0748002714615385 0.0852783892769231 -0.989907584153846 -0.981193501846154 -0.972637558615385 -0.0954801379692308 -0.0391651423907692 -0.0495595643230769 -0.992304653846154 -0.991315767692308 -0.991491387846154 -0.970409337076923 -0.960003414461538 -0.970409337076923 -0.960003414461538 -0.989545142461538 -0.988311804923077 -0.966568718615385 -0.970639125692308 -0.99286465 -0.991766403076923 -0.991405498153846 -0.959117259384615 -0.974776131230769 -0.992124279384615 -0.944842993230769 -0.962090614615385 -0.992478846153846 -0.982957002923077 -0.986326396461538 -0.992750109846154 -0.984068025384615 -0.989156105538462 -0.988002552461538 -0.983827801076923 -0.975805890153846 -0.990550003076923 -0.979828883230769 -0.974172870615385 -0.967017992615385 -0.961997268307692 -0.987941825538462 -0.987618801076923 -0.979350913692308 -0.970321897230769 -0.991781701692308 -0.992019559538462
17 "WALKING_DOWNSTAIRS" 0.27761473 -0.0160677028805455 -0.107202902618182 -0.992695212 -0.951703174181818 -0.957705343636364 0.939930564727273 -0.157122268727273 0.161582929636364 -0.992839609454545 -0.978561312181818 -0.962092238727273 0.0749022795090909 0.00550364328781818 -0.00718199748563636 -0.990012974727273 -0.975066729454545 -0.986587753090909 -0.0237252835836364 -0.0647483718363636 0.0854261158 -0.967939664 -0.974403942 -0.970485414545455 -0.100599347 -0.0432005215090909 -0.0553848657454545 -0.977299626181818 -0.986438160545455 -0.981462902181818 -0.969791706363636 -0.964825857272727 -0.969791706363636 -0.964825857272727 -0.985643676545455 -0.984849172363636 -0.963477816363636 -0.954975520181818 -0.984394129636364 -0.982815557636364 -0.991067979818182 -0.959377139636364 -0.970223395272727 -0.993452502 -0.950303632909091 -0.954234444909091 -0.989826297272727 -0.975037119272727 -0.984181134545455 -0.991196638909091 -0.976998269636364 -0.987621832727273 -0.965416948545455 -0.976575988909091 -0.970008073818182 -0.969099578545455 -0.973293433818182 -0.973455512363636 -0.970802225454545 -0.966620946727273 -0.983910555636364 -0.984981654181818 -0.966046498 -0.955916373818182 -0.983470068363636 -0.982861583818182
17 "SITTING" 0.278992759054054 -0.0186477624716216 -0.108737636297297 -0.596007443513514 -0.161852411581081 -0.437133403243243 0.937483114459459 -0.127315870743243 0.188416273486486 -0.979499263243243 -0.965093441081081 -0.944995731216216 0.0721720712281081 0.00351115201418919 -0.00335098680675676 -0.607620931621622 -0.382619718513514 -0.675601403648649 -0.0156305378067568 -0.0820768065347297 0.0867868736891892 -0.401158753783784 -0.604032097432432 -0.562775245405405 -0.102377269321622 -0.0398986518064865 -0.0512696224225676 -0.507957094054054 -0.799635384189189 -0.659576163108108 -0.40528943 -0.565601466081081 -0.40528943 -0.565601466081081 -0.538291424594595 -0.542870062567568 -0.394362401351351 -0.489809386081081 -0.678466069054054 -0.757032544864865 -0.609038908918919 -0.251880271094595 -0.533563220540541 -0.591449956486486 -0.170313804039189 -0.430624587162162 -0.625595376891892 -0.43445519972973 -0.659286392837838 -0.624145724594595 -0.367760098378378 -0.690413386081081 -0.411909719594595 -0.678750350135135 -0.561322950945946 -0.406678108108108 -0.567201282027027 -0.603544209459459 -0.566060023108108 -0.632927475540541 -0.564591342162162 -0.51900424972973 -0.562733252702703 -0.529262243378378 -0.770300895540541 -0.75738578027027
17 "STANDING" 0.291329666206897 -0.0210170522987931 -0.107192376965517 -0.253756934258621 -0.14054060387069 -0.457972381896552 0.929627532241379 -0.0724270175862069 0.21879595837931 -0.964470066724138 -0.937816011034483 -0.92619169637931 0.110656929396552 -0.0195416626931035 -0.0113348791672414 -0.501968387931034 -0.371661522413793 -0.711494695517241 0.00299112856551724 -0.101115076366897 0.0980750249310345 -0.288824754586207 -0.523377914655172 -0.443780454482759 -0.127952445399655 -0.0415203345874138 -0.0642078122381035 -0.430134387586207 -0.810444542413793 -0.599481997931035 -0.22010859462069 -0.259465249913793 -0.22010859462069 -0.259465249913793 -0.50048333137931 -0.482976929827586 -0.216082565601724 -0.38216092137931 -0.664713625172414 -0.67960595137931 -0.372245192931034 -0.196381053741379 -0.556097089137931 -0.213028874331034 -0.166842375587931 -0.449465441724138 -0.525789450689655 -0.415699643793103 -0.686843959310345 -0.522153341034483 -0.365719830448276 -0.734990064137931 -0.217799723931034 -0.632916352241379 -0.410311447586207 -0.316252107741379 -0.470641125 -0.506738306724138 -0.288154787517241 -0.359437080103448 -0.471642111551724 -0.502224768103448 -0.485763582068966 -0.423707329706897 -0.687034281206897 -0.693032409137931
17 "LAYING" 0.28457585744186 -0.0273607168586047 -0.127322085813953 -0.476630716976744 -0.247892772348837 -0.322788357906977 0.922930574883721 -0.205830538372093 0.172980668753488 -0.94384927255814 -0.923776259069767 -0.874918361395349 0.0658973260953488 0.00761720295372093 -0.00226020474418604 -0.688712167674419 -0.656462747209302 -0.830648947906977 0.0567870522674419 -0.106844155837209 0.111477491021628 -0.488051710255814 -0.465983750697674 -0.595554508372093 -0.133826837465116 -0.0220305891255814 -0.0530422893739535 -0.715570343255814 -0.856521047209302 -0.769359833953488 -0.32579208372093 -0.498392963488372 -0.32579208372093 -0.498392963488372 -0.705117923255814 -0.699428921627907 -0.348310260697674 -0.40403711865814 -0.79687458744186 -0.839988846744186 -0.545054357209302 -0.413868342790698 -0.559989015116279 -0.452757413488372 -0.219947614976744 -0.265899505418605 -0.695166691627907 -0.668717553953488 -0.813207172325581 -0.710774100697674 -0.667049000697674 -0.846834326511628 -0.487151672209302 -0.642706097906977 -0.597358526046512 -0.496370294325581 -0.38553158744186 -0.632683990697674 -0.555917056511628 -0.54689216255814 -0.684226136511628 -0.72169237 -0.589078376976744 -0.398191793534884 -0.839489327209302 -0.852316451162791
18 "WALKING" 0.271645864540789 -0.0191895728026316 -0.105002540289474 -0.969445445263158 -0.983231351842105 -0.984500013157895 -0.621309715263158 0.803015011578947 0.614523405921053 -0.944472488552632 -0.987887995263158 -0.984081708947368 0.0866502529210526 0.0124420033513158 -0.00614755098663158 -0.989315824868421 -0.987182887763158 -0.989064628947368 -0.0170656239526316 -0.0903229228815789 0.152436344328947 -0.990328197763158 -0.979325678815789 -0.969302237763158 -0.100368640868421 -0.0396682720394737 -0.0711533355789474 -0.992665154868421 -0.989063341973684 -0.993759841842105 -0.976785042368421 -0.964355190394737 -0.976785042368421 -0.964355190394737 -0.989970604210526 -0.989101949473684 -0.951863594736842 -0.965676821973684 -0.99219798 -0.989917354473684 -0.973262289210526 -0.983664034342105 -0.984923123552632 -0.967971891447368 -0.983317083947368 -0.984854487894737 -0.989224043947368 -0.987115080789474 -0.987308252236842 -0.990410106973684 -0.988238648552632 -0.989370490789474 -0.988386324868421 -0.983127999342105 -0.970171219605263 -0.990970119605263 -0.977491843421053 -0.971789046710526 -0.969269114078947 -0.966576631710526 -0.989138184473684 -0.987901463289474 -0.974305179605263 -0.96613921868421 -0.990430914078947 -0.989628012236842
18 "WALKING_UPSTAIRS" 0.258243530166667 -0.00713364541358974 -0.0974448692333333 -0.979768987948718 -0.94079896551282 -0.950004414102564 0.782955611794872 0.223105562025641 0.314387627435897 -0.965082925641026 -0.949286700807692 -0.944580863846154 0.0764443226333333 0.00692238958961538 -0.00780237981320513 -0.99225839525641 -0.986215215641026 -0.99000871051282 -0.0370217449628205 -0.0840648503320513 0.0711109471666667 -0.991027700512821 -0.973444813846154 -0.966441338076923 -0.095984817 -0.0403070205666667 -0.0487627204433077 -0.995882512051282 -0.993139833846154 -0.991929788974359 -0.953079994102564 -0.933602783410256 -0.953079994102564 -0.933602783410256 -0.990898435769231 -0.989986111666667 -0.954052945897436 -0.964742022307692 -0.994466446282051 -0.994033207051282 -0.982579546025641 -0.954299410641026 -0.967519149358974 -0.978755176794872 -0.937783538974359 -0.94478134025641 -0.992025427435897 -0.985862886410256 -0.987989982948718 -0.99329986051282 -0.987754588717949 -0.990693114358974 -0.990144882307692 -0.981740793333333 -0.970423693717949 -0.991318436410256 -0.969488188974359 -0.968266666923077 -0.952411043717949 -0.934587699141026 -0.989481942820513 -0.989521272820513 -0.97646387 -0.963650652307692 -0.993985447564103 -0.99420976974359
18 "WALKING_DOWNSTAIRS" 0.281127035405405 -0.0166608306652703 -0.110237796416216 -0.993069368783784 -0.949466155405405 -0.962988401351351 0.965460891621622 -0.140315421824324 0.0884142682297297 -0.992678782162162 -0.966986433783784 -0.964228470675676 0.0753578207972973 0.0081732226404054 -0.00219497782824324 -0.990498355 -0.975935485405405 -0.986693448648649 -0.0245345837959459 -0.0731385762635135 0.0776706781351351 -0.973785111216216 -0.982408142702703 -0.974891360675676 -0.100355997108108 -0.0409011992972973 -0.0532541948283784 -0.978472409324324 -0.989766989864865 -0.985992503243243 -0.968511694324324 -0.962697299189189 -0.968511694324324 -0.962697299189189 -0.986985213648649 -0.982626252972973 -0.968673955540541 -0.962653585540541 -0.98854482527027 -0.984253792432432 -0.991993372297297 -0.958402317837838 -0.97321515527027 -0.993702408378378 -0.947829677432432 -0.960027795540541 -0.990586982162162 -0.976267058648649 -0.984563921216216 -0.991275662027027 -0.977354949459459 -0.987428086216216 -0.969364268513514 -0.98388591027027 -0.974459323783784 -0.975321645675676 -0.981740873108108 -0.977351005 -0.970605250405405 -0.963909299324324 -0.98287688945946 -0.981129312702703 -0.972333108648649 -0.962967605810811 -0.985762255540541 -0.983313996081081
18 "SITTING" 0.279264443728814 -0.0154259586949153 -0.108927011474576 -0.340185527559322 -0.136351391645763 -0.333486502542373 0.960647754576271 -0.133922185084746 0.108738699508475 -0.980055651016949 -0.969040314237288 -0.966231561694915 0.0652303740728813 0.0196712144372881 -0.00618305784355932 -0.328452881355932 -0.261863589338983 -0.397483516101695 -0.00334085938813559 -0.0841507651508475 0.0851069247830508 -0.492885711355932 -0.57573544779661 -0.354549059491525 -0.099411456038983 -0.0456538283033898 -0.0492240545355932 -0.417438636101695 -0.587000110847458 -0.485543001525424 -0.223399171830508 -0.421848313898305 -0.223399171830508 -0.421848313898305 -0.290758024915254 -0.279350754237288 -0.392092024067797 -0.538329286101695 -0.51239882559322 -0.603468672372881 -0.321959549661017 -0.146702156576271 -0.33953964559322 -0.34799792561017 -0.185725832305085 -0.384445322372881 -0.36422676440678 -0.298531982474576 -0.398673189830508 -0.351065957627119 -0.271952157220339 -0.396530418305085 -0.368112905762712 -0.56182776559322 -0.318516813050847 -0.532999609491525 -0.587939604576271 -0.426232090508475 -0.379836742711864 -0.537183967118644 -0.293358341186441 -0.268948465423729 -0.551927613050847 -0.60946621661017 -0.619461036101695 -0.612930343220339
18 "STANDING" 0.271330518888889 -0.0114503554329259 -0.101711035037037 0.16507383837037 -0.0750703482814815 -0.302865814074074 0.945793642592593 -0.0742863994074074 0.152351681851852 -0.966866853333333 -0.934865538888889 -0.935967778888889 0.128676984551852 -0.0157047012592593 -0.0230976676592593 -0.126090718159259 -0.127315551111148 -0.397288781851852 -0.0346535945777778 -0.0886968174481482 0.0816119824944444 -0.343645137740741 -0.499679573333333 -0.358225518518519 -0.0797172332288889 -0.0401659065111111 -0.0592945902962963 -0.198986440888889 -0.569292011851852 -0.371750222592593 0.0893088411851852 0.143094545962963 0.0893088411851852 0.143094545962963 -0.163114121907407 -0.129151467814815 -0.267448997555556 -0.307391330492593 -0.442681856666667 -0.479952464814815 -0.00217722703333333 -0.0600130447037037 -0.30082631037037 0.223206380888889 -0.14285237297037 -0.361291294074074 -0.207420704740741 -0.190455034548148 -0.385287911111111 -0.120660273874074 -0.117403916966667 -0.407774114444444 -0.153164061111111 -0.469497748148148 -0.250994943333333 -0.405469311518519 -0.523740831481481 -0.457285665925926 0.0639506818777778 0.00635584933703704 -0.181074422296296 -0.0736693738703704 -0.350385082592593 -0.39890161337037 -0.492477271111111 -0.500913219259259
18 "LAYING" 0.267813108 -0.0282917476858 -0.12127248128 -0.29051152734 -0.110118907672 -0.3327557204 0.9415417038 -0.2375953056 -0.0070901935806 -0.962103587 -0.9364046822 -0.9159849854 0.08717999404 0.0041536783538 -0.0235796994968 -0.4476100548 -0.4940763562 -0.7252197862 0.022601893562 -0.094691747976 0.078416602326 -0.5408513294 -0.5127436214 -0.39062162466 -0.10390418407 -0.039660865316 -0.0623683753064 -0.5909503106 -0.7713746884 -0.6319326958 -0.20330164222 -0.28500463378 -0.20330164222 -0.28500463378 -0.5153885172 -0.479012751 -0.32434598494 -0.46384531816 -0.7005224816 -0.7294494078 -0.35579304366 -0.25513120238 -0.5058099828 -0.26730022168 -0.097819840162 -0.30100658622 -0.45910009 -0.5139112088 -0.6933827686 -0.4865877934 -0.5070957412 -0.7564875452 -0.4597109658 -0.6106356294 -0.4321462866 -0.5698326906 -0.4687510246 -0.4336067096 -0.3126905522 -0.3814412752 -0.446463611 -0.5276273994 -0.5615640934 -0.4951456141 -0.7351595652 -0.7413871098
19 "WALKING" 0.274102492432432 -0.0179867611216216 -0.107699732837838 -0.978455153108108 -0.983736043783784 -0.986636996081081 -0.530434604864865 0.567879494054054 0.84539238027027 -0.971183862702703 -0.993701742972973 -0.989056311351351 0.0766268551324324 0.0126491088851351 -0.000685549292837838 -0.986471899324324 -0.985159461756757 -0.989685146621622 -0.0195427328781081 -0.0957839566891892 0.118738360783784 -0.988837212162162 -0.98428747527027 -0.97837499972973 -0.101147695256757 -0.0362186160902703 -0.0642797849864865 -0.993503720810811 -0.993025877297297 -0.993296720540541 -0.982091652162162 -0.978920176216216 -0.982091652162162 -0.978920176216216 -0.988372773648649 -0.988586771351351 -0.966917594459459 -0.971915732837838 -0.994355043783784 -0.993484313243243 -0.980631846891892 -0.982915951891892 -0.987356589864865 -0.977615702567568 -0.984269087972973 -0.986582387972973 -0.986679572567568 -0.985257277297297 -0.988033129054054 -0.987477465405405 -0.986116008783784 -0.989901169864865 -0.987028539054054 -0.986795837297297 -0.979202019189189 -0.989382328918919 -0.983052318513513 -0.980096438108108 -0.981389017702703 -0.980296339054054 -0.988098902567568 -0.988174859594595 -0.979890667972973 -0.971806236756757 -0.993563778648649 -0.993552299324324
19 "WALKING_UPSTAIRS" 0.273941302571429 -0.0155269799285714 -0.105521912588571 -0.988580107714286 -0.971579125714286 -0.965858735142857 0.839464714 0.212947021371429 0.276417431042857 -0.982445738 -0.982553336571429 -0.967268066 0.0779038963571429 0.004670724222 -0.00611285425957143 -0.990658097857143 -0.985097470714286 -0.988904001571429 -0.0371830822285714 -0.0797345645214286 0.0833752812157143 -0.988492425142857 -0.982067465142857 -0.975713310142857 -0.0951635808 -0.0396410809285714 -0.0503883556285714 -0.993640318285714 -0.992226442142857 -0.991766787571429 -0.979481668857143 -0.969526674714286 -0.979481668857143 -0.969526674714286 -0.989467178285714 -0.989200539571429 -0.963565474 -0.970782132714286 -0.994034710714286 -0.992112829571429 -0.988682108428571 -0.974057855571429 -0.974665817 -0.988659196428571 -0.971266062714286 -0.963220672571429 -0.990839607428571 -0.985238583714286 -0.987087721142857 -0.991292270714286 -0.986083114 -0.989282516857143 -0.987207904714286 -0.984141119142857 -0.976848134285714 -0.988984618428571 -0.981037690285714 -0.977595519142857 -0.974766466714286 -0.970885296857143 -0.988773269428571 -0.988531651142857 -0.979482820857143 -0.970528266285714 -0.992390264285714 -0.991967776285714
19 "WALKING_DOWNSTAIRS" 0.279566921625 -0.016593236445 -0.107835818025 -0.9919515835 -0.955171419 -0.962408444875 0.965351492 -0.188504847375 -0.00557416876082625 -0.994012162875 -0.97964105225 -0.968169953625 0.074969980825 0.0122433312349875 -0.00137950299425 -0.987628362 -0.975829725 -0.987354788 -0.026731653905 -0.067507120075 0.07168414632375 -0.9699020075 -0.982498991125 -0.981281807 -0.0987605078625 -0.0417471753375 -0.051403918985 -0.9826424495 -0.990798007875 -0.9889703575 -0.972753287375 -0.9663601145 -0.972753287375 -0.9663601145 -0.985347620125 -0.98415908975 -0.968702956625 -0.965693334 -0.989532103875 -0.988819784 -0.99012181225 -0.961356141125 -0.97414624525 -0.99287582525 -0.954381606375 -0.958924794125 -0.987771749375 -0.97586868 -0.9851113755 -0.98860681 -0.977605582 -0.98820826225 -0.970149628875 -0.983731873 -0.980862493125 -0.970221836375 -0.98185775725 -0.983105048875 -0.973186182375 -0.967529105125 -0.984151646 -0.983022277625 -0.975525565625 -0.96540017025 -0.98941848275 -0.988579092
19 "SITTING" 0.280033115897436 -0.0152970774901256 -0.111885014384615 -0.334771087435897 -0.195323815897436 -0.295420024871795 0.957058523589744 -0.175200655128205 -0.0778124722153846 -0.982467902051282 -0.973960277692308 -0.956372307435897 0.0691849978461538 -0.00454319036410257 -0.0182048406153846 -0.30852555025641 -0.107804723239744 -0.384448245128205 -0.0900754650251282 -0.0378906194564103 0.116019187774359 -0.598772643846154 -0.580232106666667 -0.25377413025641 -0.0807013033828205 -0.0392536749974359 -0.0610353211384615 -0.539319253333333 -0.670794147435897 -0.420635011025641 -0.23171774025641 -0.399842385128205 -0.23171774025641 -0.399842385128205 -0.225726412820513 -0.249804904102564 -0.408225383076923 -0.511230424615385 -0.584196470769231 -0.642370432051282 -0.298057082051282 -0.144320118307692 -0.308348033333333 -0.350314480769231 -0.275494028461538 -0.345093893076923 -0.339028874102564 -0.198940528923077 -0.37236192 -0.33842016 -0.0684469731666667 -0.395046952307692 -0.499917253589744 -0.582549123589744 -0.322578216410256 -0.631019691794872 -0.582602817179487 -0.301010319487179 -0.324578505128205 -0.540406702307692 -0.254467596410256 -0.249664453717949 -0.553564914358974 -0.567140369230769 -0.650205301025641 -0.656954293333333
19 "STANDING" 0.291327745111111 -0.0125329134288889 -0.112609146777778 0.203807036866667 -0.0234081019066667 -0.300971600222222 0.956296660444444 -0.116912101133333 0.0738282006355555 -0.9554434 -0.934829306666667 -0.920300877333333 0.0938898303777778 0.00331824355333333 -0.00309072552444444 -0.0659456861533333 -0.100005041462222 -0.400120362444444 -0.0709200327562222 -0.0696718373275556 0.0950956302133333 -0.3423784418 -0.519471506888889 -0.284521325555556 -0.0920846640733333 -0.0419211207788889 -0.0532624514533333 -0.331662804595556 -0.566691884 -0.334447420222222 0.143600082706667 0.129136175577778 0.143600082706667 0.129136175577778 -0.128797369855556 -0.0738984216133333 -0.199232635686667 -0.313457129866667 -0.458865087333333 -0.524529825555555 0.0664667980555556 -0.0116191773 -0.282280048555556 0.250467093466667 -0.0929624010244444 -0.370285055111111 -0.118102034748889 -0.161576722288889 -0.358101537111111 -0.0968172500888889 -0.0950244680733333 -0.440678253333333 -0.201863102444444 -0.477204281777778 -0.1746526326 -0.391086288755556 -0.552046407777778 -0.390548607111111 0.0977040377044444 -0.0313818080533333 -0.0695307801111111 -0.0891693307044444 -0.375086877555556 -0.391886974222222 -0.521422447555556 -0.563219426666667
